city_name,country_name,year,latitude,longitude,source_name,avg_temp_c_annual,observation_days,load_timestamp
Almaty,Kazakhstan,2014,43.222,76.8512,Open-Meteo Historical Weather API,8.744657534246576,365,2026-03-18 04:36:54.017902+00:00
Almaty,Kazakhstan,2015,43.222,76.8512,Open-Meteo Historical Weather API,10.351780821917808,365,2026-03-18 04:36:54.017902+00:00
Almaty,Kazakhstan,2016,43.222,76.8512,Open-Meteo Historical Weather API,10.343169398907104,366,2026-03-18 04:36:54.017902+00:00
Almaty,Kazakhstan,2017,43.222,76.8512,Open-Meteo Historical Weather API,9.7986301369863,365,2026-03-18 04:36:54.017902+00:00
Almaty,Kazakhstan,2018,43.222,76.8512,Open-Meteo Historical Weather API,9.183561643835617,365,2026-03-18 04:36:54.017902+00:00
Almaty,Kazakhstan,2019,43.222,76.8512,Open-Meteo Historical Weather API,10.405753424657535,365,2026-03-18 04:36:54.017902+00:00
Almaty,Kazakhstan,2020,43.222,76.8512,Open-Meteo Historical Weather API,9.559836065573771,366,2026-03-18 04:36:54.017902+00:00
Almaty,Kazakhstan,2021,43.222,76.8512,Open-Meteo Historical Weather API,10.226849315068494,365,2026-03-18 04:36:54.017902+00:00
Almaty,Kazakhstan,2022,43.222,76.8512,Open-Meteo Historical Weather API,10.911780821917809,365,2026-03-18 04:36:54.017902+00:00
Almaty,Kazakhstan,2023,43.222,76.8512,Open-Meteo Historical Weather API,10.811780821917809,365,2026-03-18 04:36:54.017902+00:00
